trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
354,False,"{'a': 0.7, 'e': 0.029013327082197053}",20,14,11.474952566310192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.7, 'e': 0.028724639654239423}",25,15,21.140142966553096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.028438824714184505}",25,13,21.14346757709696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.028155853680300096}",20,4,7.095888057218493,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.027875698255247015}",30,14,26.599342218585747,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 0.027598330423249287}",25,11,23.52458367816105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.02732372244729256}",25,14,19.890986308697837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 0.027051846866350416}",25,20,10.89192132326869,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.026782676492638175}",20,12,7.43519874252222,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.02651618440889418}",25,15,18.42941031884906,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 0.02625234396568796}",20,10,16.959674603593648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.025991128778755347}",20,12,2.0006016364086645,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.02573251272635994}",20,0,33.78141969619661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.7, 'e': 0.025476469946681016}",20,0,29.99102823460472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.7, 'e': 0.025222974835227212}",20,15,10.549738863691259,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 0.024972002042276155}",25,7,30.900735966290277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 0.024723526470339388}",25,12,23.60391217186024,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 0.02447752327165267}",20,8,19.671944928107905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 0.024233967845691113}",20,1,19.962464628551842,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.7, 'e': 0.023992835836709175}",25,12,24.67490855249371,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.7, 'e': 0.023754103131304997}",25,8,22.314292120470125,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 0.023517745856009107}",25,6,-9.984996212442155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
376,False,"{'a': 0.7, 'e': 0.023283740374897}",20,6,10.331458329642198,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.7, 'e': 0.02305206328722557}",25,15,10.597771563917544,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.7, 'e': 0.02282269142509297}",30,22,17.644047957016088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.7, 'e': 0.022595601851121864}",20,0,32.06212029736785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
380,False,"{'a': 0.7, 'e': 0.02237077185616559}",20,16,6.983828635034078,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 0.022148178957037315}",20,16,10.723389646262378,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.7, 'e': 0.02192780089426161}",35,26,14.243556633406513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 0.02170961562984857}",20,13,14.062467117745108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.7, 'e': 0.021493601345089923}",25,15,20.974606557633972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 0.02127973643837717}",25,0,37.5627225048243,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.7, 'e': 0.021067999523041434}",25,13,27.515978889498815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
